session_id,account,device_fingerprint,ip,login_result,timestamp,password_reset_flag
SES001382,ACC-G0208,DFP-BG-0208,10.167.251.73,success,2026-05-28T18:36:59,False
SES000742,ACC-G0111,DFP-BG-0111,10.180.154.182,success,2026-05-28T19:38:30,False
SES000537,ACC-G0079,DFP-BG-0079,10.173.148.93,success,2026-05-28T20:02:57,False
SES000480,ACC-G0070,DFP-BG-0070,10.171.92.174,success,2026-05-28T20:09:49,False
SES001266,ACC-G0190,DFP-BG-0190,10.70.41.154,success,2026-05-28T20:29:23,False
SES001459,ACC-R009,DFP-BG-R009,10.13.64.25,success,2026-05-28T22:11:25,False
SES001388,ACC-G0209,DFP-BG-0209,10.93.173.117,success,2026-05-29T04:36:18,False
SES000721,ACC-G0107,DFP-BG-0107,10.56.112.30,success,2026-05-29T05:17:15,False
SES000381,ACC-G0052,DFP-BG-0052,10.222.2.92,success,2026-05-29T05:42:12,False
SES001152,ACC-G0173,DFP-BG-0173,10.190.193.169,success,2026-05-29T05:44:06,False
SES000335,ACC-G0045,DFP-BG-0045,10.144.138.156,success,2026-05-29T06:20:48,False
SES000543,ACC-G0079,DFP-BG-0079,10.173.148.93,success,2026-05-29T07:06:29,False
SES000769,ACC-G0115,DFP-BG-0115,10.73.100.111,success,2026-05-29T07:16:58,False
SES000235,ACC-G0029,DFP-BG-0029,10.211.96.1,success,2026-05-29T07:24:18,False
SES000196,ACC-G0024,DFP-BG-0024,10.196.203.181,success,2026-05-29T07:58:12,False
SES001221,ACC-G0184,DFP-BG-0184,10.216.205.6,success,2026-05-29T07:58:27,False
SES000632,ACC-G0094,DFP-BG-0094,10.56.235.238,success,2026-05-29T09:04:31,False
SES000030,ACC-F004,DFP-BG-F004,10.101.145.45,success,2026-05-29T10:11:21,False
SES000883,ACC-G0133,DFP-BG-0133,10.182.112.114,success,2026-05-29T10:44:34,False
SES000590,ACC-G0087,DFP-BG-0087,10.18.111.191,success,2026-05-29T10:52:55,False
SES000053,ACC-G0001,DFP-BG-0001,10.191.255.133,success,2026-05-29T11:10:59,False
SES000243,ACC-G0031,DFP-BG-0031,10.45.54.112,success,2026-05-29T11:17:14,False
SES000221,ACC-G0027,DFP-BG-0027,10.32.175.8,success,2026-05-29T11:20:52,False
SES001303,ACC-G0197,DFP-BG-0197,10.86.246.45,success,2026-05-29T11:42:04,False
SES000730,ACC-G0109,DFP-BG-0109,10.35.85.48,success,2026-05-29T12:00:42,False
SES000581,ACC-G0086,DFP-BG-0086,10.165.162.4,success,2026-05-29T12:09:31,False
SES001064,ACC-G0160,DFP-BG-0160,10.255.160.246,success,2026-05-29T12:10:40,False
SES000037,ACC-F005,DFP-BG-F005,10.173.107.79,success,2026-05-29T12:45:04,False
SES001478,ACC-V001,DFP-BG-V001,10.200.99.64,success,2026-05-29T12:46:47,False
SES000197,ACC-G0024,DFP-BG-0024,10.196.203.181,success,2026-05-29T12:53:27,False
SES001431,ACC-R005,DFP-BG-R005,10.7.178.230,success,2026-05-29T13:08:54,False
SES000750,ACC-G0112,DFP-BG-0112,10.220.184.53,success,2026-05-29T13:16:58,False
SES000100,ACC-G0009,DFP-BG-0009,10.81.158.151,success,2026-05-29T13:29:36,False
SES000741,ACC-G0111,DFP-BG-0111,10.180.154.182,success,2026-05-29T13:42:54,False
SES001096,ACC-G0165,DFP-BG-0165,10.225.217.171,success,2026-05-29T14:13:10,False
SES000914,ACC-G0138,DFP-BG-0138,10.6.63.79,success,2026-05-29T14:20:04,False
SES001205,ACC-G0181,DFP-BG-0181,10.250.235.94,success,2026-05-29T14:23:16,False
SES000368,ACC-G0050,DFP-BG-0050,10.201.111.237,success,2026-05-29T14:31:03,False
SES001253,ACC-G0188,DFP-BG-0188,10.251.120.97,success,2026-05-29T15:40:48,False
SES000723,ACC-G0107,DFP-BG-0107,10.56.112.30,success,2026-05-29T15:45:25,False
SES000793,ACC-G0118,DFP-BG-0118,10.28.138.213,success,2026-05-29T15:54:09,False
SES000371,ACC-G0050,DFP-BG-0050,10.201.111.237,success,2026-05-29T16:25:22,False
SES001114,ACC-G0168,DFP-BG-0168,10.251.88.122,success,2026-05-29T16:45:47,False
SES001287,ACC-G0194,DFP-BG-0194,10.247.107.68,success,2026-05-29T16:48:15,False
SES000873,ACC-G0131,DFP-BG-0131,10.218.70.30,success,2026-05-29T17:34:36,False
SES001214,ACC-G0183,DFP-BG-0183,10.140.176.249,success,2026-05-29T18:46:52,False
SES001136,ACC-G0170,DFP-BG-0170,10.60.174.120,success,2026-05-29T18:47:48,False
SES000108,ACC-G0010,DFP-BG-0010,10.20.46.74,success,2026-05-29T19:17:56,False
SES000225,ACC-G0028,DFP-BG-0028,10.122.184.171,success,2026-05-29T20:01:38,False
SES000609,ACC-G0091,DFP-BG-0091,10.114.145.69,success,2026-05-29T20:02:00,False
SES000346,ACC-G0046,DFP-BG-0046,10.65.132.3,success,2026-05-29T20:14:19,False
SES000101,ACC-G0010,DFP-BG-0010,10.20.46.74,success,2026-05-29T20:22:44,False
SES000430,ACC-G0060,DFP-BG-0060,10.105.94.1,success,2026-05-29T20:32:29,False
SES001422,ACC-R003,DFP-BG-R003,10.80.214.45,success,2026-05-29T20:50:10,False
SES001401,ACC-P001,DFP-BG-P001,10.217.138.60,success,2026-05-29T21:07:53,False
SES001308,ACC-G0197,DFP-BG-0197,10.86.246.45,success,2026-05-30T01:47:54,False
SES000766,ACC-G0115,DFP-BG-0115,10.73.100.111,success,2026-05-30T07:14:02,False
SES000081,ACC-G0006,DFP-BG-0006,10.4.255.208,success,2026-05-30T08:21:36,False
SES000931,ACC-G0140,DFP-BG-0140,10.121.104.84,success,2026-05-30T08:37:01,False
SES000435,ACC-G0061,DFP-BG-0061,10.23.121.75,success,2026-05-30T08:55:50,False
SES000181,ACC-G0021,DFP-BG-0021,10.246.10.196,success,2026-05-30T09:00:55,False
SES000467,ACC-G0068,DFP-BG-0068,10.52.212.37,success,2026-05-30T09:14:27,False
SES000486,ACC-G0072,DFP-BG-0072,10.170.70.206,success,2026-05-30T09:26:35,False
SES001363,ACC-G0205,DFP-BG-0205,10.102.110.159,success,2026-05-30T10:30:08,False
SES000176,ACC-G0021,DFP-BG-0021,10.246.10.196,success,2026-05-30T10:34:09,False
SES000956,ACC-G0144,DFP-BG-0144,10.240.51.33,success,2026-05-30T11:27:22,False
SES000707,ACC-G0104,DFP-BG-0104,10.180.124.169,success,2026-05-30T11:28:55,False
SES001394,ACC-G0209,DFP-BG-0209,10.93.173.117,success,2026-05-30T11:56:45,False
SES001451,ACC-R008,DFP-BG-R008,10.207.231.55,success,2026-05-30T11:57:11,False
SES000676,ACC-G0100,DFP-BG-0100,10.121.10.73,success,2026-05-30T12:08:53,False
SES000091,ACC-G0008,DFP-BG-0008,10.35.232.15,success,2026-05-30T12:10:07,False
SES000608,ACC-G0091,DFP-BG-0091,10.114.145.69,success,2026-05-30T12:15:00,False
SES001255,ACC-G0189,DFP-BG-0189,10.162.200.58,success,2026-05-30T12:59:55,False
SES000294,ACC-G0038,DFP-BG-0038,10.195.140.162,success,2026-05-30T13:01:37,False
SES001420,ACC-R003,DFP-BG-R003,10.80.214.45,success,2026-05-30T13:09:47,False
SES000136,ACC-G0015,DFP-BG-0015,10.85.85.12,success,2026-05-30T13:27:07,False
SES000820,ACC-G0123,DFP-BG-0123,10.235.71.72,success,2026-05-30T13:42:33,False
SES000219,ACC-G0027,DFP-BG-0027,10.32.175.8,success,2026-05-30T13:48:21,False
SES000713,ACC-G0106,DFP-BG-0106,10.136.14.122,success,2026-05-30T14:22:27,False
SES000897,ACC-G0135,DFP-BG-0135,10.16.178.240,success,2026-05-30T14:57:21,False
SES000248,ACC-G0031,DFP-BG-0031,10.45.54.112,success,2026-05-30T14:59:38,False
SES000729,ACC-G0108,DFP-BG-0108,10.137.253.53,success,2026-05-30T15:10:20,False
SES001268,ACC-G0190,DFP-BG-0190,10.70.41.154,success,2026-05-30T16:12:20,False
SES000187,ACC-G0022,DFP-BG-0022,10.191.251.104,success,2026-05-30T16:22:32,False
SES000278,ACC-G0035,DFP-BG-0035,10.81.11.141,success,2026-05-30T16:29:41,False
SES001089,ACC-G0164,DFP-BG-0164,10.242.107.44,success,2026-05-30T17:09:09,False
SES000257,ACC-G0033,DFP-BG-0033,10.163.186.205,success,2026-05-30T17:33:42,False
SES000190,ACC-G0023,DFP-BG-0023,10.29.197.238,success,2026-05-30T17:40:45,False
SES000898,ACC-G0135,DFP-BG-0135,10.16.178.240,success,2026-05-30T18:16:51,False
SES001337,ACC-G0201,DFP-BG-0201,10.208.138.127,success,2026-05-30T18:21:40,False
SES000848,ACC-G0127,DFP-BG-0127,10.11.114.211,success,2026-05-30T18:24:45,False
SES001443,ACC-R007,DFP-BG-R007,10.136.67.84,success,2026-05-30T18:47:57,False
SES000357,ACC-G0048,DFP-BG-0048,10.69.245.128,success,2026-05-30T18:56:33,False
SES000415,ACC-G0057,DFP-BG-0057,10.6.66.85,success,2026-05-30T19:52:12,False
SES000473,ACC-G0069,DFP-BG-0069,10.57.251.44,success,2026-05-30T20:05:57,False
SES000366,ACC-G0050,DFP-BG-0050,10.201.111.237,success,2026-05-30T20:41:32,False
SES000561,ACC-G0082,DFP-BG-0082,10.47.178.120,success,2026-05-30T21:25:49,False
SES000935,ACC-G0141,DFP-BG-0141,10.176.110.97,success,2026-05-30T23:36:32,False
